item_id,brand,brand_type,category
1470,676,Established,7
1471,967,Established,7
1472,1337,Established,7
1473,967,Established,7
1474,1143,Established,7
1475,839,Established,12
1476,412,Established,7
1477,714,Established,7
1478,1390,Established,12
1479,57,Established,12
1480,989,Established,11
1481,1134,Established,7
1482,993,Established,7
1483,1276,Established,7
1484,56,Local,7
1485,544,Established,7
1486,1000,Established,11
1487,1958,Established,7
1488,1088,Established,7
1489,967,Established,7
1490,2025,Established,7
1491,1101,Established,7
1492,1000,Established,11
1493,158,Established,12
1494,1112,Established,7
1495,2086,Established,12
1496,783,Established,12
1497,967,Established,7
1498,967,Established,7
1499,1089,Established,7
1500,619,Established,7
1501,986,Established,7
1502,56,Local,7
1503,1143,Established,7
1504,1088,Established,7
1505,544,Established,7
1506,56,Local,7
1507,56,Local,2
1508,524,Established,7
1509,967,Established,7
1510,967,Established,7
1511,946,Established,7
1512,946,Established,7
1513,1599,Established,7
1514,544,Established,7
1515,1105,Established,7
1516,369,Established,7
1517,158,Established,12
1518,1958,Established,7
1519,939,Established,7
1520,1415,Established,10
1521,1124,Established,7
1522,56,Local,13
1523,803,Established,7
1524,1124,Established,7
1525,56,Local,12
1526,984,Established,11
1527,967,Established,7
1528,4472,Established,7
1529,885,Established,12
1530,119,Established,7
1531,1124,Established,7
1532,1636,Established,7
1533,914,Established,7
1534,1124,Established,7
1535,821,Established,7
1536,984,Established,11
1537,158,Established,12
1538,1235,Established,7
1539,1487,Established,10
1540,461,Established,7
1541,1124,Established,7
1542,360,Established,7
1543,2088,Established,12
1544,1105,Established,7
1545,1025,Established,12
1546,982,Established,16
1547,952,Established,12
1548,1107,Established,7
1549,1027,Established,11
1550,209,Established,7
1551,56,Local,7
1552,989,Established,7
1553,56,Local,7
1554,618,Established,7
1555,56,Local,10
1556,1105,Established,7
1557,369,Established,7
1558,360,Established,7
1559,390,Established,7
1560,1487,Established,10
1561,1088,Established,7
1562,574,Established,7
1563,1101,Established,7
1564,147,Established,7
1565,1144,Established,12
1566,1294,Established,10
1567,1891,Established,12
1568,989,Established,11
1569,1144,Established,12
1570,967,Established,7
1571,1027,Established,11
1572,1298,Established,7
1573,487,Established,7
1574,1363,Established,3
1575,1487,Established,10
1576,1105,Established,7
1577,1487,Established,10
1578,1000,Established,11
1579,56,Local,7
1580,1294,Established,10
1581,1124,Established,7
1582,56,Local,7
1583,644,Established,12
1584,984,Established,11
1585,1487,Established,10
1586,56,Local,11
1587,989,Established,11
1588,1088,Established,7
1589,1105,Established,7
1590,967,Established,7
1591,967,Established,7
1592,172,Established,7
1593,1101,Established,7
1594,1597,Established,7
1595,803,Established,7
1596,1958,Established,7
1597,141,Established,7
1598,1337,Established,7
1599,1363,Established,3
1600,1707,Established,7
1601,412,Established,7
1602,498,Established,7
1603,971,Established,7
1604,1788,Established,12
1605,158,Established,12
1606,602,Established,10
1607,1564,Established,7
1608,619,Established,12
1609,1587,Established,7
1610,487,Established,7
1611,501,Established,7
1612,1524,Established,12
1613,706,Established,7
1614,1105,Established,7
1615,1415,Established,10
1616,1587,Established,7
1617,1587,Established,7
1618,714,Established,7
1619,939,Established,7
1620,1564,Established,7
1621,278,Established,7
1622,1665,Established,7
1623,544,Established,7
1624,1672,Established,12
1625,982,Established,16
1626,56,Local,7
1627,1953,Established,7
1628,1636,Established,7
1629,1558,Established,7
1630,56,Local,16
1631,1124,Established,7
1632,1124,Established,7
1633,1558,Established,7
1634,172,Established,7
1635,1906,Established,12
1636,1337,Established,7
1637,524,Established,7
1638,1412,Established,12
1639,1463,Established,7
1640,2054,Established,10
1641,714,Established,7
1642,967,Established,7
1643,172,Established,7
1644,487,Established,7
1645,501,Established,7
1646,1487,Established,10
1647,1294,Established,10
1648,2069,Established,18
1649,1085,Established,12
1650,771,Established,12
1651,1852,Established,10
1652,967,Established,7
1653,1587,Established,7
1654,1487,Established,10
1655,1144,Established,12
1656,1124,Established,7
1657,56,Local,7
1658,602,Established,4
1659,989,Established,11
1660,158,Established,12
1661,686,Established,7
1662,487,Established,7
1663,280,Established,7
1664,1852,Established,10
1665,743,Established,7
1666,1193,Established,7
1667,278,Established,7
1668,291,Established,12
1669,487,Established,7
1670,1354,Established,7
1671,56,Local,7
1672,1416,Established,12
1673,158,Established,12
1674,1105,Established,7
1675,939,Established,7
1676,1803,Established,7
1677,2082,Established,12
1678,544,Established,7
1679,1957,Established,7
1680,296,Established,2
1681,979,Established,7
1682,714,Established,7
1683,1105,Established,7
1684,777,Established,7
1685,278,Established,7
1686,1300,Established,7
1687,408,Established,7
1688,501,Established,7
1689,619,Established,12
1690,1335,Established,7
1691,56,Local,7
1692,1143,Established,7
1693,967,Established,7
1694,1954,Established,7
1695,1558,Established,7
1696,1487,Established,10
1697,1144,Established,12
1698,1737,Established,7
1699,757,Established,7
1700,602,Established,10
1701,714,Established,7
1702,1027,Established,11
1703,971,Established,7
1704,1401,Established,7
1705,141,Established,7
1706,1922,Established,7
1707,619,Established,12
1708,1298,Established,7
1709,1105,Established,7
1710,1088,Established,7
1711,1183,Established,7
1712,209,Established,7
1713,1636,Established,7
1714,1105,Established,7
1715,691,Established,12
1716,2035,Established,12
1717,1027,Established,11
1718,56,Local,7
1719,1907,Established,11
1720,278,Established,7
1721,714,Established,7
1722,1124,Established,7
1723,533,Established,7
1724,369,Established,7
1725,986,Established,7
1726,2025,Established,7
1727,1088,Established,7
1728,1446,Established,7
1729,1105,Established,7
1730,743,Established,7
1731,1617,Established,12
1732,971,Established,7
1733,1075,Established,7
1734,83,Established,12
1735,1447,Established,7
1736,522,Established,7
1737,400,Established,3
1738,1487,Established,10
1739,2043,Established,12
1740,1320,Established,12
1741,971,Established,7
1742,602,Established,10
1743,56,Local,11
1744,1213,Established,12
1745,1633,Established,7
1746,1143,Established,7
1747,544,Established,7
1748,2088,Established,12
1749,847,Established,7
1750,946,Established,7
1751,660,Established,7
1752,1105,Established,11
1753,1101,Established,12
1754,1446,Established,7
1755,1412,Established,12
1756,1803,Established,7
1757,946,Established,7
1758,1375,Established,7
1759,350,Established,7
1760,1124,Established,7
1761,757,Established,7
1762,782,Established,7
1763,1186,Established,7
1764,782,Established,7
1765,686,Established,12
1766,56,Local,11
1767,56,Local,7
1768,115,Established,12
1769,714,Established,7
1770,1596,Established,11
1771,873,Established,12
1772,853,Established,7
1773,623,Established,7
1774,1357,Established,7
1775,2113,Established,7
1776,989,Established,11
1777,2054,Established,10
1778,714,Established,7
1779,158,Established,12
1780,56,Local,7
1781,702,Established,11
1782,1088,Established,7
1783,939,Established,7
1784,2025,Established,7
1785,702,Established,11
1786,56,Local,7
1787,2025,Established,7
1788,1569,Established,7
1789,971,Established,7
1790,332,Established,7
1791,1587,Established,7
1792,1658,Established,7
1793,2024,Established,7
1794,1105,Established,7
1795,1954,Established,7
1796,2025,Established,7
1797,278,Established,7
1798,2127,Established,7
1799,946,Established,7
1800,1143,Established,7
1801,279,Established,8
1802,984,Established,11
1803,56,Local,11
1804,1180,Established,7
1805,2025,Established,7
1806,1105,Established,7
1807,2025,Established,7
1808,1803,Established,7
1809,544,Established,7
1810,1806,Established,7
1811,172,Established,7
1812,56,Local,11
1813,1569,Established,7
1814,1124,Established,7
1815,2065,Established,7
1816,986,Established,7
1817,946,Established,7
1818,278,Established,7
1819,989,Established,11
1820,946,Established,7
1821,254,Established,10
1822,939,Established,7
1823,2088,Established,12
1824,2054,Established,10
1825,1897,Established,7
1826,56,Local,12
1827,1587,Established,7
1828,56,Local,7
1829,56,Local,7
1830,2088,Established,12
1831,1088,Established,7
1832,1186,Established,7
1833,56,Local,11
1834,702,Established,7
1835,278,Established,7
1836,56,Local,7
1837,1088,Established,7
1838,1061,Established,7
1839,1415,Established,10
1840,1488,Established,7
1841,2113,Established,7
1842,1124,Established,7
1843,369,Established,7
1844,989,Established,11
1845,548,Established,7
1846,1000,Established,11
1847,1803,Established,7
1848,56,Local,7
1849,908,Established,7
1850,1105,Established,7
1851,993,Established,7
1852,623,Established,7
1853,771,Established,12
1854,686,Established,7
1855,56,Local,7
1856,2025,Established,7
1857,400,Established,3
1858,1124,Established,7
1859,602,Established,10
1860,369,Established,7
1861,369,Established,7
1862,1778,Established,10
1863,757,Established,7
1864,1897,Established,7
1865,1061,Established,7
1866,5377,Established,7
1867,2134,Established,12
1868,602,Established,10
1869,989,Established,11
1870,989,Established,11
1871,1907,Established,11
1872,946,Established,7
1873,828,Established,7
1874,808,Local,7
1875,1235,Established,7
1876,56,Local,11
1877,115,Established,12
1878,248,Established,7
1879,986,Established,7
1880,1933,Established,7
1881,714,Established,7
1882,56,Local,11
1883,544,Established,7
1884,56,Local,7
1885,997,Established,7
1886,30,Established,12
1887,714,Established,7
1888,1101,Established,7
1889,1145,Established,7
1890,1430,Established,3
1891,1,Established,10
1892,1897,Established,7
1893,989,Established,11
1894,1540,Established,12
1895,172,Established,7
1896,158,Established,12
1897,1088,Established,7
1898,702,Established,7
1899,1235,Established,7
1900,1101,Established,7
1901,2025,Established,7
1902,946,Established,7
1903,4454,Established,10
1904,1803,Established,7
1905,56,Local,13
1906,1235,Established,7
1907,842,Established,10
1908,56,Local,7
1909,1145,Established,7
1910,408,Established,7
1911,5125,Established,10
1912,1547,Established,7
1913,1088,Established,7
1914,1124,Established,7
1915,56,Local,11
1916,1105,Established,11
1917,989,Established,11
1918,1070,Established,17
1919,1555,Established,11
1920,1105,Established,7
1921,172,Established,7
1922,524,Established,7
1923,666,Established,3
1924,2088,Established,12
1925,818,Established,12
1926,2025,Established,7
1927,1016,Established,7
1928,2127,Established,7
1929,1801,Established,7
1930,369,Established,7
1931,951,Established,12
1932,1124,Established,7
1933,1,Established,10
1934,1533,Established,12
1935,2088,Established,12
1936,1013,Established,7
1937,771,Established,12
1938,1,Established,10
1939,1726,Local,7
1940,946,Established,7
1941,2024,Established,7
1942,56,Local,7
1943,1101,Established,7
1944,946,Established,7
1945,2088,Established,12
1946,1193,Established,7
1947,1145,Established,7
1948,971,Established,7
1949,1124,Established,7
1950,1124,Established,7
1951,639,Established,7
1952,1101,Established,7
1953,2054,Established,10
1954,2024,Established,7
1955,639,Established,7
1956,989,Established,11
1957,771,Established,12
1958,172,Established,7
1959,548,Established,7
1960,2025,Established,7
1961,823,Established,7
1962,56,Local,13
1963,1558,Established,7
1964,400,Established,3
1965,544,Established,7
1966,1013,Established,7
1967,619,Established,12
1968,56,Local,7
1969,1105,Established,7
1970,842,Established,10
1971,2092,Established,7
1972,989,Established,11
1973,1689,Established,7
1974,4745,Established,7
1975,946,Established,7
1976,1672,Established,12
1977,141,Established,7
1978,946,Established,7
1979,2088,Established,12
1980,2103,Established,7
1981,1298,Established,7
1982,1054,Established,7
1983,461,Established,7
1984,1689,Established,7
1985,56,Local,7
1986,946,Established,7
1987,2134,Established,12
1988,1487,Established,10
1989,2025,Established,7
1990,360,Established,7
1991,986,Established,12
1992,2011,Established,11
1993,158,Established,12
1994,226,Established,7
1995,1558,Established,7
1996,1558,Established,7
1997,1105,Established,7
1998,209,Established,7
1999,1874,Established,7
2000,1393,Established,11
2001,1089,Established,7
2002,1193,Established,7
2003,1630,Established,7
2004,946,Established,7
2005,1229,Established,7
2006,2113,Established,7
2007,1193,Established,7
2008,771,Established,12
2009,1933,Established,7
2010,963,Established,11
2011,1235,Established,7
2012,1898,Established,11
2013,3294,Established,13
2014,56,Local,7
2015,2011,Established,11
2016,702,Established,7
2017,714,Established,7
2018,989,Established,11
2019,56,Local,7
2020,1558,Established,7
2021,1,Established,10
2022,1065,Established,7
2023,1,Established,7
2024,989,Established,11
2025,1294,Established,7
2026,702,Established,7
2027,946,Established,7
2028,1587,Established,7
2029,946,Established,7
2030,2207,Established,7
2031,461,Established,7
2032,852,Established,7
2033,1298,Established,7
2034,1375,Established,7
2035,1587,Established,7
2036,4299,Established,12
2037,2024,Established,7
2038,1587,Established,7
2039,4376,Established,12
2040,1592,Established,7
2041,1923,Established,7
2042,982,Established,16
2043,1587,Established,7
2044,1415,Established,10
2045,360,Established,7
2046,1620,Established,7
2047,2410,Established,12
2048,1923,Established,7
2049,840,Established,7
2050,1,Established,10
2051,771,Established,12
2052,1923,Established,7
2053,56,Local,11
2054,602,Established,10
2055,989,Established,11
2056,1193,Established,7
2057,56,Local,7
2058,475,Established,7
2059,328,Established,17
2060,1558,Established,7
2061,1564,Established,7
2062,1796,Established,7
2063,2282,Established,7
2064,4291,Established,12
2065,461,Established,7
2066,1,Established,10
2067,1,Established,10
2068,1,Established,10
2069,1907,Established,11
2070,1487,Established,10
2071,686,Established,7
2072,4300,Established,12
2073,1933,Established,7
2074,4346,Established,12
2075,602,Established,10
2076,4375,Established,12
2077,3291,Established,13
2078,2400,Established,12
2079,4412,Established,12
2080,3303,Established,13
2081,2164,Established,7
2082,602,Established,10
2083,4346,Established,12
2084,2088,Established,12
2085,4745,Established,7
2086,2112,Established,12
2087,4375,Established,12
2088,4330,Established,12
2089,1689,Established,7
2090,1709,Established,7
2091,2165,Established,7
2092,2240,Established,7
2093,2100,Established,12
2094,4378,Established,12
2095,1923,Established,7
2096,1113,Established,8
2097,3586,Established,13
2098,2080,Established,12
2099,4368,Established,12
2100,2065,Established,7
2101,1796,Established,7
2102,56,Local,7
2103,4297,Established,12
2104,4380,Established,12
2105,2014,Established,7
2106,4367,Established,12
2107,3301,Established,13
2108,2240,Established,7
2109,1349,Established,12
2110,1587,Established,7
2111,2104,Established,7
2112,1298,Established,7
2113,4302,Established,12
2114,1911,Established,13
2115,3296,Established,13
2116,783,Established,12
2117,1696,Established,7
2118,2103,Established,7
2119,1,Established,10
2120,3401,Established,13
2121,278,Established,7
2122,984,Established,11
2123,686,Established,7
2124,2025,Established,7
2125,1061,Established,7
2126,1,Established,10
2127,1897,Established,7
2128,765,Established,12
2129,364,Established,7
2130,1013,Established,7
2131,2025,Established,7
2132,350,Established,11
2133,544,Established,7
2134,544,Established,7
2135,522,Established,7
2136,278,Established,7
2137,278,Established,7
2138,56,Local,7
2139,522,Established,7
2140,446,Established,7
2141,3436,Established,13
2142,3781,Established,8
2143,4412,Established,12
2144,2065,Established,7
2145,686,Established,7
2146,544,Established,7
2147,1622,Established,7
